Classificacao do Jogador,ID do Jogador,Idade,Gols,Assistencias,Chutes,Passes,Roubadas de Bola,Cartoes Amarelos,Cartoes Vermelhos,Minutos Jogados,Posse de Bola,Altura do Jogador (cm),Peso do Jogador (kg),Cidade Natal,Pe Dominante,Numero da Camisa
4.11,3410,34,0,0,1,11,3,0,0,53,51.43271196,182,65,Lisboa,Esquerdo,90
1.78,3411,28,0,0,0,16,0,0,0,36,67.90667766,183,95,Coimbra,Ambidestro,6
3.09,3412,34,0,0,2,25,0,0,0,18,68.9945096,180,94,Braga,Direito,3
12.55,3413,22,4,0,2,23,2,0,0,60,50.23045181,188,70,Faro,Direito,21
6.16,3414,25,1,0,5,15,0,0,0,43,54.71177518,161,51,Braga,Ambidestro,64
3.69,3415,31,0,0,2,15,1,0,0,67,67.95732684,173,71,Braga,Direito,20
4.27,3416,30,1,0,1,17,0,0,0,35,62.70934496,197,55,Porto,Esquerdo,48
8.06,3417,39,2,0,2,12,2,0,0,52,63.08202011,153,53,Braga,Direito,8
1.1,3418,22,0,0,1,14,0,1,0,34,61.88169008,150,63,Faro,Direito,40
3.05,3419,35,0,0,2,27,0,0,0,1,69.10542699,207,55,Braga,Esquerdo,57
4.94,3420,36,1,0,1,22,0,0,0,100,50.19176631,185,80,Coimbra,Esquerdo,48
7.78,3421,36,1,0,2,29,3,0,0,78,58.11993876,162,78,Lisboa,Esquerdo,33
4.41,3422,38,0,0,1,26,2,0,0,78,55.94974834,186,71,Porto,Ambidestro,21
5.4,3423,20,0,1,2,24,1,0,0,49,59.49043601,199,80,Coimbra,Direito,33
2.81,3424,38,0,0,2,17,1,1,0,68,69.46572195,178,87,Lisboa,Ambidestro,23
0.47,3425,26,0,1,0,22,0,0,1,32,60.02065335,173,68,Coimbra,Direito,68
5.94,3426,39,1,0,3,22,1,0,0,12,53.51483771,150,74,Braga,Ambidestro,29
4.07,3427,18,0,0,2,20,2,0,0,10,58.50368476,178,79,Coimbra,Ambidestro,5
5.84,3428,22,0,1,1,28,2,0,0,42,69.06902129,160,68,Porto,Direito,84
4.38,3429,28,0,0,3,32,0,0,0,86,56.81647625,208,68,Lisboa,Ambidestro,58
3.1,3430,23,0,0,1,22,1,0,0,17,66.04401363,175,68,Lisboa,Direito,4
4.19,3431,28,0,1,1,28,0,0,0,19,62.67116879,172,84,Coimbra,Direito,76
4.18,3432,31,0,0,2,29,1,0,0,63,50.01478773,184,61,Coimbra,Ambidestro,84
2.23,3433,22,0,0,2,20,1,1,0,1,52.58433965,190,89,Faro,Esquerdo,15
3.37,3434,22,0,0,0,24,1,0,0,99,64.98493772,159,79,Porto,Direito,20
5.06,3435,30,1,0,0,21,1,0,0,88,57.81659145,191,67,Coimbra,Ambidestro,38
5.4,3436,19,1,0,3,26,0,0,0,2,58.26048356,164,50,Lisboa,Esquerdo,83
5.18,3437,20,1,1,0,22,0,0,0,7,52.51273491,200,57,Braga,Direito,30
6.34,3438,20,0,1,3,13,2,0,0,75,66.13808588,187,74,Faro,Esquerdo,14
7.36,3439,38,1,0,5,15,1,0,0,107,51.35897947,177,95,Porto,Ambidestro,6
10.71,3440,23,0,2,3,19,6,0,0,59,57.20490978,180,84,Porto,Direito,62
2.75,3441,24,0,0,2,20,0,0,0,18,60.0228039,188,74,Porto,Ambidestro,65
6.49,3442,30,1,0,4,26,0,0,0,59,69.76369888,189,82,Porto,Esquerdo,98
3.16,3443,26,0,0,1,20,1,0,0,38,64.20464322,184,57,Porto,Ambidestro,16
3.66,3444,18,0,1,0,12,1,0,0,22,67.17004256,200,81,Lisboa,Direito,91
7.47,3445,27,1,0,4,21,2,0,0,48,61.64858806,204,58,Braga,Esquerdo,93
5.4,3446,22,1,1,0,19,0,0,0,40,61.50907572,168,56,Faro,Esquerdo,63
6.92,3447,24,1,0,5,17,1,0,0,23,67.42593664,184,95,Porto,Direito,39
3.62,3448,25,0,0,2,19,0,0,0,118,69.01568977,151,72,Faro,Ambidestro,28
5.05,3449,21,0,1,3,20,0,0,0,64,51.67515165,160,93,Porto,Esquerdo,77
6.65,3450,19,1,0,3,21,2,0,0,5,66.11610134,177,66,Lisboa,Direito,75
3.93,3451,21,0,0,1,24,2,0,0,27,60.51392842,182,76,Porto,Direito,15
6.33,3452,24,1,0,3,19,1,0,0,69,60.34640109,207,68,Porto,Direito,2
3.84,3453,23,0,0,3,20,1,0,0,11,54.35380942,164,99,Coimbra,Esquerdo,10
7.02,3454,35,1,0,4,11,2,0,0,64,53.95256111,172,62,Porto,Ambidestro,40
5.57,3455,18,0,2,0,14,1,0,0,74,55.0461646,156,83,Braga,Direito,50
6,3456,18,1,0,0,20,3,0,0,47,50.8566178,201,67,Lisboa,Esquerdo,79
3.76,3457,39,0,1,1,20,0,0,0,12,66.26904381,180,69,Braga,Esquerdo,1
4.86,3458,18,0,1,3,18,0,0,0,54,51.12624791,193,86,Faro,Direito,88
4.44,3459,38,0,0,3,14,1,0,0,109,63.07791789,199,60,Coimbra,Direito,15
7.68,3460,37,0,1,3,24,4,0,0,1,67.00757791,168,72,Faro,Ambidestro,75
5.99,3461,39,1,0,2,22,1,0,0,63,66.65666298,152,98,Coimbra,Direito,37
1.41,3462,25,0,0,0,24,0,1,0,68,64.09266409,188,52,Coimbra,Esquerdo,51
3.78,3463,28,0,1,3,17,0,1,0,30,67.85545697,186,75,Coimbra,Esquerdo,78
4.06,3464,27,0,0,2,18,2,0,0,18,61.16677328,162,70,Faro,Direito,26
6.13,3465,25,1,0,5,14,0,0,0,38,61.6269336,188,68,Porto,Direito,68
2.55,3466,18,0,0,2,18,0,0,0,9,57.74900953,185,86,Porto,Esquerdo,44
4.66,3467,30,0,0,3,24,1,0,0,88,52.39804671,181,95,Coimbra,Esquerdo,7
6.59,3468,33,0,1,2,23,2,0,0,119,54.91026404,180,53,Porto,Ambidestro,39
4.17,3469,33,0,0,3,14,1,0,0,73,66.01077803,156,83,Porto,Direito,15
6.98,3470,32,1,0,2,20,2,0,0,110,65.9094125,196,77,Porto,Direito,60
3.32,3471,28,0,0,0,20,2,0,0,42,56.71750665,161,75,Coimbra,Esquerdo,35
4.03,3472,30,1,0,2,13,1,1,0,2,66.80566348,176,97,Braga,Direito,4
6.02,3473,33,2,0,1,19,0,0,0,8,50.69869458,179,59,Faro,Ambidestro,35
7.99,3474,37,2,0,3,23,1,0,0,1,62.71991205,198,74,Porto,Esquerdo,40
5.84,3475,21,0,1,3,10,2,0,0,44,57.60561946,208,63,Coimbra,Ambidestro,65
4.06,3476,31,0,0,2,21,1,0,0,75,68.97110081,184,62,Porto,Direito,90
3.78,3477,27,0,0,3,16,0,0,0,103,62.15217435,188,70,Porto,Direito,27
3.66,3478,23,0,1,0,21,0,0,0,64,57.30456908,192,51,Lisboa,Esquerdo,43
4.52,3479,26,1,0,1,27,3,0,1,107,67.43065545,194,83,Faro,Direito,88
5.75,3480,28,1,0,3,22,0,0,0,55,68.6901879,189,96,Lisboa,Esquerdo,26
2.74,3481,38,0,0,0,22,1,0,0,51,51.66299577,158,93,Braga,Direito,12
3.51,3482,22,0,0,2,19,0,0,0,110,64.74165513,162,68,Coimbra,Esquerdo,57
3.19,3483,31,0,0,2,21,0,0,0,67,58.54874764,165,55,Coimbra,Direito,26
2.47,3484,19,0,0,0,19,1,0,0,26,60.08204909,152,62,Braga,Direito,95
6.71,3485,36,1,0,0,27,3,0,0,68,69.41944175,170,61,Coimbra,Esquerdo,15
3.25,3486,19,0,0,2,17,1,0,0,11,60.9841194,183,50,Coimbra,Ambidestro,20
2.25,3487,27,0,0,1,22,1,1,0,52,51.66636525,208,66,Faro,Ambidestro,56
6.21,3488,32,2,0,2,12,0,0,0,7,55.23882556,167,99,Porto,Ambidestro,62
6.43,3489,28,1,1,1,24,0,0,0,78,57.5150194,202,95,Braga,Ambidestro,74
4.39,3490,27,0,0,1,19,2,0,0,101,69.91784717,206,87,Braga,Ambidestro,34
6.01,3491,39,1,1,2,16,0,0,0,8,64.72118351,170,76,Braga,Esquerdo,87
2.6,3492,25,0,0,0,26,1,0,0,0,60.00622828,150,64,Faro,Ambidestro,39
6.26,3493,33,1,0,3,28,0,0,0,98,54.75857319,161,58,Lisboa,Ambidestro,67
3.68,3494,21,0,0,3,18,0,0,0,87,55.06943654,179,97,Porto,Direito,15
3.69,3495,19,0,1,0,16,0,0,0,87,66.13453786,179,75,Lisboa,Direito,64
6.55,3496,26,0,0,7,18,2,0,0,16,61.38544587,175,76,Braga,Direito,1
5.02,3497,34,1,0,1,21,0,0,0,113,52.3335891,202,82,Lisboa,Ambidestro,25
4.24,3498,23,0,0,2,19,1,0,0,116,62.59771538,205,67,Coimbra,Ambidestro,53
6.39,3499,27,1,1,1,23,0,0,0,75,61.98506807,183,56,Faro,Direito,8
6.92,3500,32,1,2,1,20,3,0,1,96,52.34025131,204,63,Faro,Ambidestro,31
2.7,3501,25,0,0,2,15,0,0,0,50,53.11436433,154,65,Coimbra,Esquerdo,4
5.5,3502,24,1,0,2,18,0,0,0,118,61.6559522,200,64,Braga,Ambidestro,60
5.64,3503,38,0,2,0,17,1,0,0,67,53.64297081,187,72,Faro,Esquerdo,99
4.79,3504,27,0,0,5,23,0,0,0,61,62.68320365,187,71,Coimbra,Ambidestro,83
6.63,3505,30,1,0,4,18,1,0,0,59,53.40576036,184,70,Lisboa,Direito,99
5.69,3506,22,1,0,2,23,0,0,0,107,65.12081027,152,64,Porto,Ambidestro,95
8.32,3507,21,3,0,1,23,0,0,0,12,56.92345464,201,76,Lisboa,Direito,20
4.11,3508,31,1,0,1,11,0,0,0,52,62.8936556,167,50,Coimbra,Direito,7
7.73,3509,25,2,0,2,22,0,0,0,112,69.72378771,180,71,Braga,Direito,1
6.67,3510,26,1,0,3,17,2,0,0,33,64.11417854,169,52,Braga,Direito,99
4.93,3511,32,0,1,2,20,0,0,0,88,69.53516325,195,70,Porto,Esquerdo,14
7.22,3512,20,1,1,4,14,0,0,0,59,52.96379058,198,67,Porto,Esquerdo,77
12.11,3513,31,3,0,3,20,4,0,0,32,54.80168065,180,80,Porto,Ambidestro,43
3.97,3514,25,0,1,2,19,0,0,0,2,50.05578219,200,92,Lisboa,Esquerdo,85
6.01,3515,36,0,0,2,23,4,0,0,63,53.61873318,199,79,Braga,Esquerdo,45
4.35,3516,23,1,0,1,12,1,0,0,0,54.5080497,181,86,Porto,Esquerdo,82
1.87,3517,28,0,0,2,20,0,1,0,30,62.3445016,159,53,Faro,Direito,54
1.74,3518,31,0,0,2,23,2,0,1,65,65.33060396,165,52,Braga,Esquerdo,35
4.16,3519,33,0,0,3,26,1,0,0,19,50.43715391,183,74,Coimbra,Direito,78
4.43,3520,36,0,1,2,19,0,0,0,40,64.34486796,203,72,Porto,Esquerdo,88
2.7,3521,32,0,0,0,19,1,0,0,59,55.90400044,200,96,Coimbra,Direito,90
1.34,3522,36,0,0,0,14,0,0,0,7,57.97237518,202,71,Braga,Direito,65
5.59,3523,36,1,0,1,22,1,0,0,71,69.99912696,159,96,Lisboa,Direito,60
4.59,3524,29,1,0,2,13,0,0,0,47,54.99981041,169,90,Braga,Ambidestro,30
4.94,3525,28,1,0,0,21,1,0,0,77,54.48565826,198,93,Lisboa,Ambidestro,93
3.63,3526,29,0,0,1,20,1,0,0,99,60.17632218,161,79,Faro,Direito,32
7.19,3527,33,2,0,2,18,0,0,0,72,69.00097821,185,71,Porto,Direito,46
3.38,3528,37,0,0,0,23,1,0,0,104,66.0562166,151,82,Braga,Ambidestro,57
6.59,3529,19,0,2,2,20,1,0,0,40,55.29399604,197,87,Coimbra,Ambidestro,53
2.9,3530,28,0,0,2,20,0,0,0,47,50.64268462,205,57,Faro,Esquerdo,15
6.53,3531,21,0,2,2,19,1,0,0,24,68.31656402,194,60,Coimbra,Ambidestro,87
3.05,3532,20,0,0,1,24,0,0,0,97,54.08700712,182,64,Faro,Ambidestro,67
4.17,3533,36,1,0,1,11,0,0,0,69,54.57712894,156,69,Faro,Ambidestro,4
5.12,3534,33,0,0,2,24,2,0,0,105,64.24767205,170,74,Porto,Esquerdo,51
8.02,3535,35,0,2,1,20,3,0,0,100,58.80099438,201,85,Faro,Ambidestro,3
5.06,3536,31,0,1,3,24,0,0,0,27,63.6439843,187,83,Coimbra,Esquerdo,28
5.8,3537,37,0,1,1,31,1,0,0,112,61.78653079,168,91,Braga,Esquerdo,61
2.39,3538,36,0,0,2,19,0,1,0,99,61.60787331,159,57,Lisboa,Ambidestro,18
6.75,3539,22,1,0,3,22,1,0,0,97,64.30405097,166,95,Porto,Direito,64
2.93,3540,18,0,0,1,15,1,0,0,57,50.01530942,200,54,Porto,Esquerdo,14
3.46,3541,26,0,0,1,14,1,0,0,116,59.09285064,200,83,Porto,Direito,39
5.67,3542,39,0,0,3,29,2,0,0,83,62.59441482,150,93,Faro,Direito,57
2.43,3543,34,0,0,1,12,0,0,0,91,57.31425145,183,85,Coimbra,Esquerdo,45
6.33,3544,24,1,1,1,18,0,0,0,95,64.21920297,162,53,Faro,Ambidestro,39
5.55,3545,20,1,0,2,11,1,0,0,95,50.73645441,152,60,Porto,Ambidestro,15
3.85,3546,38,0,0,3,16,0,0,0,103,69.37546635,190,80,Faro,Ambidestro,45
5.58,3547,29,1,0,2,21,0,0,0,106,64.73387206,199,76,Faro,Direito,11
4.1,3548,27,0,0,2,17,2,0,0,26,63.28315243,170,58,Braga,Esquerdo,12
4.49,3549,23,0,0,2,20,2,0,0,59,60.05587381,197,66,Faro,Esquerdo,26
3.67,3550,38,0,0,0,18,2,0,0,89,62.69009711,209,83,Faro,Direito,82
3.18,3551,29,0,0,2,19,0,0,0,73,62.28617773,208,65,Braga,Esquerdo,94
2.65,3552,25,0,0,4,17,0,1,0,24,59.54293033,193,88,Faro,Esquerdo,41
4.21,3553,29,1,0,0,20,0,0,0,77,56.45238603,176,80,Porto,Direito,74
3.24,3554,26,0,0,2,21,0,0,0,79,53.14896971,204,67,Lisboa,Direito,38
5.64,3555,31,1,1,1,17,0,0,0,20,62.53534724,206,71,Faro,Direito,18
3.44,3556,24,0,0,2,12,2,1,0,96,63.72996519,188,79,Braga,Ambidestro,97
5.3,3557,27,2,0,0,21,0,1,0,78,60.04683722,170,90,Faro,Esquerdo,14
4.31,3558,38,0,0,3,11,1,0,0,119,56.80604954,165,73,Lisboa,Ambidestro,31
1,3559,21,0,0,2,24,1,0,1,72,50.29216494,158,63,Lisboa,Esquerdo,23
2.44,3560,37,0,0,0,21,0,0,0,103,53.21169494,157,53,Porto,Esquerdo,13
6.08,3561,33,1,0,2,23,1,0,0,68,66.80970615,166,92,Porto,Ambidestro,29
6.39,3562,36,2,0,3,19,0,1,0,42,58.79481027,199,71,Lisboa,Esquerdo,74
2.88,3563,19,0,0,0,23,1,0,0,50,61.6625386,152,72,Faro,Ambidestro,79
4.7,3564,29,0,1,2,23,0,0,0,60,55.12019582,191,95,Braga,Ambidestro,57
1.49,3565,38,0,0,0,13,0,0,0,38,52.11420082,207,88,Coimbra,Ambidestro,16
4.11,3566,36,0,1,1,19,0,0,0,72,56.45073634,181,51,Faro,Direito,16
6.93,3567,32,1,0,4,14,1,0,0,104,65.96512102,194,88,Faro,Esquerdo,87
7.54,3568,28,2,0,2,24,1,0,0,8,57.54419272,174,51,Braga,Ambidestro,57
9.55,3569,19,1,1,3,24,3,0,0,73,63.95490649,157,71,Lisboa,Ambidestro,89
5.52,3570,18,0,2,0,17,1,0,0,42,62.23713833,200,67,Lisboa,Ambidestro,23
2.85,3571,19,0,0,1,20,1,0,0,3,62.85990328,153,89,Coimbra,Direito,59
4.07,3572,25,0,1,1,15,0,0,0,97,51.07114519,192,74,Coimbra,Direito,99
3.37,3573,29,0,0,4,17,0,1,0,115,56.48118167,209,53,Faro,Direito,96
8.1,3574,39,1,0,2,21,4,0,0,73,64.42997216,196,57,Faro,Esquerdo,30
5.43,3575,39,0,1,3,26,0,0,0,66,58.46247679,168,57,Lisboa,Esquerdo,43
4.96,3576,20,0,0,4,24,1,0,0,56,59.03264008,165,63,Porto,Direito,60
5.79,3577,34,0,0,2,18,4,0,0,53,65.06052229,182,51,Porto,Direito,18
4.69,3578,25,1,0,1,15,0,0,0,92,67.70302909,207,58,Coimbra,Esquerdo,48
0.52,3579,26,0,0,2,17,1,0,1,37,66.54300593,161,67,Coimbra,Ambidestro,20
4.52,3580,32,0,0,1,21,3,0,0,25,66.30290147,190,58,Faro,Esquerdo,40
9.69,3581,28,1,3,1,21,1,0,0,53,50.13607474,170,95,Coimbra,Direito,91
6.53,3582,35,0,1,1,22,3,0,0,79,67.42246077,195,78,Lisboa,Ambidestro,80
1.99,3583,31,0,0,1,19,0,0,0,4,51.08531741,203,61,Braga,Direito,17
5.22,3584,33,1,0,2,14,1,0,0,23,62.90775702,192,76,Braga,Esquerdo,20
3.15,3585,38,0,0,1,24,1,0,0,22,56.47679815,153,72,Porto,Direito,10
3.16,3586,27,0,0,1,19,1,0,0,42,65.59153555,174,55,Coimbra,Ambidestro,10
4.19,3587,29,0,0,2,20,1,0,0,95,69.57336154,198,64,Lisboa,Ambidestro,21
2.25,3588,19,0,0,1,21,0,0,0,7,64.5381265,200,92,Lisboa,Esquerdo,21
5.7,3589,32,0,0,3,20,3,0,0,51,67.16207851,171,84,Porto,Esquerdo,86
4.94,3590,19,0,0,2,19,3,0,0,36,59.33223634,185,81,Faro,Ambidestro,80
8.46,3591,29,1,0,5,22,2,0,0,91,69.92952775,167,75,Porto,Ambidestro,29
6.8,3592,32,1,1,1,24,1,0,0,43,53.68235904,185,50,Faro,Direito,71
5.6,3593,28,0,0,5,25,1,0,0,57,67.74349274,201,96,Lisboa,Direito,10
6.03,3594,26,1,0,2,26,1,0,0,54,57.67266307,181,75,Lisboa,Direito,39
5.16,3595,32,0,1,2,16,1,0,0,79,50.2019574,195,99,Braga,Direito,98
3.22,3596,18,0,0,2,16,1,0,0,13,60.91068007,188,54,Lisboa,Esquerdo,76
6.22,3597,28,0,2,0,19,2,0,0,30,61.66629403,166,53,Faro,Esquerdo,79
4.06,3598,26,0,0,1,24,2,0,0,40,63.09234879,171,77,Braga,Direito,29
4.65,3599,31,1,0,2,25,1,1,0,3,67.98113665,203,97,Coimbra,Direito,77
1.28,3600,36,0,0,4,18,1,0,1,2,66.45898856,158,99,Braga,Direito,86
4.81,3601,28,0,1,1,18,1,0,0,64,67.20997016,202,51,Lisboa,Esquerdo,84
5,3602,26,1,0,2,28,0,1,0,109,69.48742448,202,61,Faro,Ambidestro,84
4.44,3603,21,1,0,0,18,1,0,0,37,52.8082975,205,76,Faro,Esquerdo,28
7.2,3604,31,2,0,2,14,0,0,0,99,67.89994495,185,98,Porto,Direito,40
7.41,3605,25,0,1,5,16,2,0,0,70,62.64925377,177,60,Porto,Ambidestro,21
5.26,3606,34,0,1,4,24,0,0,0,5,51.34502339,191,87,Braga,Direito,75
6.45,3607,21,1,0,3,18,2,0,0,4,61.34130894,178,51,Porto,Direito,9
4.33,3608,28,0,0,2,20,2,0,0,48,53.15052349,191,65,Porto,Ambidestro,51
3.25,3609,27,0,0,1,20,1,0,0,49,64.27203534,156,84,Coimbra,Ambidestro,65
3.42,3610,31,0,1,0,16,1,1,0,108,51.73845604,180,78,Lisboa,Direito,76
4.23,3611,35,1,0,0,16,0,0,0,107,53.85480212,155,60,Lisboa,Ambidestro,61
4.44,3612,22,0,0,3,19,1,0,0,85,57.92383052,209,77,Coimbra,Ambidestro,11
5.42,3613,37,1,1,1,16,1,1,0,46,53.21352762,176,98,Faro,Esquerdo,10
8.45,3614,32,2,0,3,14,1,0,0,119,55.83117023,196,57,Lisboa,Ambidestro,50
4.58,3615,26,1,0,2,15,0,0,0,27,60.10789432,159,73,Braga,Esquerdo,74
3.13,3616,32,1,0,0,18,0,1,0,80,55.8958163,172,89,Coimbra,Esquerdo,3
-0.36,3617,25,0,0,1,17,0,0,1,81,61.71798013,208,54,Porto,Ambidestro,87
2.71,3618,29,0,0,2,18,0,0,0,28,57.4497993,185,88,Faro,Ambidestro,27
1.9,3619,27,0,0,4,18,1,0,1,84,59.58516973,182,73,Coimbra,Direito,86
4.7,3620,26,0,1,2,29,0,0,0,28,51.95011482,150,51,Porto,Direito,23
3.64,3621,21,0,0,2,23,0,0,0,101,64.83875221,152,70,Braga,Ambidestro,86
4,3622,21,0,0,4,16,0,0,0,66,64.95293754,165,66,Lisboa,Direito,92
2.89,3623,30,0,0,2,19,0,0,0,52,50.46564417,156,94,Lisboa,Direito,61
5.61,3624,21,1,0,2,21,0,0,0,116,59.18491381,179,99,Lisboa,Ambidestro,58
4.02,3625,28,0,0,3,21,0,0,0,113,53.18034654,152,51,Lisboa,Ambidestro,84
5.75,3626,31,1,0,2,28,0,0,0,82,66.93970172,156,84,Braga,Ambidestro,68
5.4,3627,24,0,1,2,12,2,0,0,30,65.37086614,194,86,Coimbra,Esquerdo,86
3.4,3628,21,0,0,1,17,1,0,0,80,68.05395897,185,55,Porto,Esquerdo,36
4.33,3629,30,0,1,1,21,0,0,0,77,63.512783,159,52,Lisboa,Direito,14
7.26,3630,23,2,0,2,22,0,0,0,69,58.33825664,195,88,Porto,Ambidestro,54
9.73,3631,22,3,2,3,17,1,0,1,1,67.01743458,195,84,Porto,Ambidestro,4
3.49,3632,27,0,0,3,29,0,0,0,0,53.77925625,209,96,Braga,Ambidestro,44
4.12,3633,22,0,0,2,18,1,0,0,106,63.81513235,161,82,Faro,Direito,40
6.35,3634,24,1,0,2,20,1,0,0,115,69.37279274,191,61,Coimbra,Direito,57
2.52,3635,27,0,0,2,13,0,0,0,38,54.89584346,150,67,Coimbra,Esquerdo,89
3.1,3636,22,0,0,2,17,0,0,0,75,62.59811097,176,64,Coimbra,Direito,39
5.85,3637,21,2,0,0,18,0,0,0,45,57.34040176,209,92,Porto,Ambidestro,19
6.68,3638,29,1,0,1,22,3,0,0,54,53.03869151,189,93,Lisboa,Esquerdo,60
3.28,3639,18,0,0,3,20,0,0,0,19,62.26697393,159,54,Lisboa,Ambidestro,57
3.05,3640,39,1,0,4,20,0,0,1,52,61.96954047,200,64,Coimbra,Ambidestro,92
3.66,3641,21,0,1,0,22,0,0,0,67,50.47380851,177,50,Faro,Esquerdo,79
4.2,3642,18,1,0,1,17,0,0,0,25,63.93326965,183,55,Braga,Ambidestro,37
5.26,3643,19,1,0,2,16,0,0,0,108,56.41614474,196,93,Coimbra,Esquerdo,46
-0.18,3644,19,0,0,1,22,0,0,1,75,59.67162719,187,54,Faro,Direito,46
4.09,3645,22,0,0,2,19,1,0,0,96,64.32475757,199,74,Faro,Direito,53
1.29,3646,28,0,0,1,14,0,1,0,69,51.21739442,198,61,Lisboa,Esquerdo,61
5.43,3647,26,1,0,3,20,0,0,0,48,53.32270216,182,67,Faro,Esquerdo,68
3.71,3648,21,0,0,3,17,0,0,0,85,65.142704,209,54,Lisboa,Ambidestro,76
2.71,3649,21,0,0,1,17,1,0,0,17,51.48122373,173,52,Faro,Esquerdo,9
3.42,3650,36,1,0,1,20,0,1,0,36,61.53967705,163,84,Faro,Esquerdo,36
4.72,3651,27,0,0,2,18,2,0,0,94,63.66213539,198,74,Porto,Esquerdo,24
5.12,3652,39,1,0,1,16,1,0,0,56,65.76766128,180,91,Coimbra,Esquerdo,34
4.25,3653,31,0,0,2,21,1,0,0,119,51.31054999,188,75,Lisboa,Ambidestro,40
3.69,3654,27,0,0,3,24,0,0,0,56,52.44065122,165,61,Lisboa,Esquerdo,23
4.28,3655,30,0,0,2,22,2,0,0,24,57.93090381,206,55,Lisboa,Ambidestro,8
8.07,3656,34,2,0,2,25,1,0,0,70,53.52180715,170,61,Braga,Direito,21
2.43,3657,27,0,0,2,18,0,0,0,0,52.68835477,190,63,Coimbra,Ambidestro,71
5.96,3658,30,1,0,3,13,1,0,0,59,61.66511222,153,95,Lisboa,Ambidestro,92
7.62,3659,35,1,0,4,29,2,0,0,23,57.62746548,153,79,Porto,Ambidestro,48
5.36,3660,36,1,0,2,17,0,0,0,110,59.50139506,166,88,Faro,Ambidestro,93
10.69,3661,24,2,1,5,16,1,0,0,70,61.04706891,205,53,Coimbra,Esquerdo,28
9.64,3662,32,3,0,3,13,1,0,0,33,51.64402621,150,51,Lisboa,Esquerdo,50
5.13,3663,33,2,0,3,26,0,0,1,92,56.50301764,187,82,Coimbra,Ambidestro,12
5.27,3664,24,1,0,3,18,0,0,0,31,61.14583863,184,87,Braga,Esquerdo,95
5.76,3665,19,0,0,5,16,2,0,0,49,65.43425579,205,86,Coimbra,Direito,45
3.66,3666,25,0,0,3,17,1,0,0,12,51.2844898,198,70,Braga,Ambidestro,92
5.71,3667,30,1,0,2,32,0,0,0,51,68.78335555,198,79,Coimbra,Esquerdo,96
6.03,3668,35,0,1,1,21,2,0,0,112,64.93716567,184,75,Porto,Direito,41
3.82,3669,21,0,0,3,18,1,0,0,26,50.02711746,188,69,Faro,Direito,26
7.01,3670,19,0,1,4,18,2,0,0,84,50.64254732,178,87,Braga,Direito,43
5.22,3671,24,1,0,2,20,0,0,0,68,65.70309586,199,86,Faro,Direito,92
6.14,3672,34,1,1,1,18,0,0,0,83,55.00992615,153,53,Coimbra,Ambidestro,78
8.54,3673,27,2,0,4,24,0,0,0,81,66.60154647,202,55,Coimbra,Esquerdo,95
3.64,3674,20,0,0,2,16,1,0,0,74,52.68345258,196,77,Braga,Esquerdo,77
5.31,3675,31,1,0,4,10,0,0,0,15,68.68454586,182,99,Lisboa,Direito,23
3.35,3676,29,0,0,2,19,0,0,0,90,65.25154355,184,73,Braga,Direito,73
4.51,3677,24,0,0,2,18,2,0,0,83,51.84471016,174,99,Braga,Direito,36
8.2,3678,30,2,0,4,19,0,0,0,66,69.67513875,174,59,Coimbra,Esquerdo,54
5.68,3679,32,0,2,2,12,0,0,0,53,63.57108382,153,93,Porto,Esquerdo,51
4.12,3680,31,0,0,4,13,1,0,0,18,62.08824303,176,86,Lisboa,Ambidestro,41
8.43,3681,25,2,1,2,23,0,0,0,31,51.72753457,185,55,Braga,Direito,69
6.63,3682,36,2,0,0,16,2,1,0,97,62.55368176,155,53,Coimbra,Ambidestro,90
4.53,3683,27,1,0,2,16,0,0,0,24,53.22381389,205,71,Porto,Ambidestro,31
5.71,3684,19,0,1,2,20,1,0,0,111,58.57305156,165,72,Braga,Direito,56
4.46,3685,23,0,0,3,28,1,0,0,36,56.22751676,163,87,Faro,Direito,81
6.63,3686,35,1,0,3,19,2,0,0,16,64.21673437,171,88,Braga,Ambidestro,43
4.47,3687,23,0,1,3,18,0,1,0,107,67.82351408,193,64,Coimbra,Esquerdo,59
3.09,3688,30,0,0,2,15,0,0,0,96,54.18992676,195,84,Braga,Direito,71
6.18,3689,24,1,0,1,18,2,0,0,83,69.24387211,152,69,Porto,Direito,70
5.58,3690,31,1,0,2,21,1,0,0,27,60.98676474,194,74,Faro,Direito,80
4.54,3691,19,0,0,2,25,2,0,0,35,59.64597254,199,54,Braga,Direito,64
4.3,3692,29,0,1,0,18,1,0,0,63,67.07409332,189,79,Braga,Esquerdo,16
1.68,3693,26,0,0,0,18,0,0,0,33,50.97053574,150,75,Coimbra,Ambidestro,55
1.04,3694,19,0,0,0,16,3,0,1,77,50.13855133,196,89,Coimbra,Direito,81
3.11,3695,37,0,0,1,16,1,0,0,53,67.24979434,184,76,Faro,Esquerdo,17
6.29,3696,32,1,1,1,18,0,0,0,95,59.50688998,183,50,Braga,Direito,37
5.93,3697,28,0,1,3,24,1,0,0,59,53.43434464,194,66,Coimbra,Direito,98
3.89,3698,18,0,0,1,20,2,0,0,56,52.52821927,187,58,Coimbra,Esquerdo,34
1.78,3699,26,0,0,0,21,0,0,0,4,69.31539255,158,53,Lisboa,Direito,96
