Risco de Lesao,ID do Jogador,Idade,Lesoes Anteriores,Intensidade do Jogo,Posicao Jogada,Minutos Jogados,Tempo de Recuperacao,Metricas Fisicas,Carga de Treinamento,Condicoes Climaticas,Tipo de Partida,Qualidade da Equipe Medica,Altura do Jogador (cm),Peso do Jogador (kg),Cidade Natal,Numero de Fans nas Redes Sociais,Numero de Anos no Clube
0.562081357,2104,31,2,Low,Midfielder,95,3,2.411311534,34.23766913,Snowy,Friendly,2.386927267,155,71,Coimbra,158323,4
0.372101975,2105,34,0,Medium,Goalkeeper,59,4,3.73253594,60.43109664,Rainy,Friendly,6.034777054,183,84,Faro,52375,2
0.614829714,2106,23,0,High,Goalkeeper,104,1,5.015722496,31.48178174,Clear,Friendly,4.482477496,161,94,Lisboa,587618,7
0.518464631,2107,18,2,Medium,Defender,11,2,5.560141475,59.54832668,Snowy,League,1.900296096,158,50,Faro,849451,3
0.517472217,2108,21,2,Medium,Defender,53,3,4.062221483,47.68070439,Rainy,League,3.515986967,186,63,Braga,629446,5
0.70033125,2109,37,2,High,Goalkeeper,39,2,1.917524081,57.77210641,Clear,League,2.901751709,182,83,Faro,154178,1
0.706828738,2110,36,4,Medium,Goalkeeper,16,2,2.437859437,22.82936617,Rainy,Cup,2.285342343,176,56,Porto,802941,7
0.33653602,2111,29,0,Medium,Midfielder,11,2,3.197077358,41.56066191,Clear,Cup,6.618048951,173,57,Lisboa,888282,1
0.437444834,2112,23,0,High,Forward,52,2,6.437908931,29.02699193,Clear,Friendly,7.322262054,172,58,Faro,476824,6
0.363817991,2113,23,1,Medium,Midfielder,26,2,6.353153901,43.24111931,Clear,Friendly,7.657769503,172,70,Porto,637446,2
0.54560114,2114,18,2,High,Forward,17,2,2.673669515,46.50946211,Windy,Cup,4.637647563,186,84,Porto,225998,9
0.411332997,2115,26,1,Low,Defender,105,2,5.88682382,49.41758564,Snowy,Friendly,7.342897109,193,97,Porto,284452,1
0.515420654,2116,30,1,Medium,Defender,39,4,6.982150373,73.57819439,Rainy,Cup,0.625104939,183,54,Porto,175831,5
0.46441738,2117,21,1,Medium,Goalkeeper,88,4,5.698939786,33.42758076,Clear,Cup,3.999669641,190,57,Porto,38338,1
0.453178731,2118,23,0,High,Forward,112,2,4.18693701,47.00971333,Windy,Cup,10.17714233,168,81,Porto,400127,7
0.440142476,2119,23,0,Medium,Defender,52,1,4.258638668,56.58362243,Snowy,Friendly,5.111653605,163,80,Braga,658478,3
0.52206189,2120,26,1,High,Forward,13,2,1.245344617,61.46934151,Clear,League,4.436134961,171,65,Coimbra,724462,4
0.427476455,2121,36,0,Medium,Forward,62,3,5.400608679,41.40465812,Rainy,Friendly,5.68931792,160,98,Porto,676168,6
0.660317775,2122,28,1,High,Defender,76,1,1.403978163,41.57560163,Windy,League,4.192380407,196,70,Faro,179704,4
0.617689714,2123,28,2,Medium,Midfielder,74,1,5.840167175,45.05487719,Snowy,Friendly,4.656878749,184,75,Coimbra,66944,8
0.634141568,2124,29,0,High,Midfielder,105,1,0.621327607,38.55852626,Snowy,League,4.798988073,170,51,Braga,477051,2
0.658453227,2125,37,1,High,Goalkeeper,110,3,4.483377661,77.32853841,Windy,Cup,5.027163746,188,83,Faro,545151,1
0.396448414,2126,20,1,Medium,Midfielder,97,3,0.906266539,65.28024019,Rainy,League,8.53652669,201,82,Braga,976893,3
0.690443905,2127,38,0,High,Goalkeeper,54,1,4.512507017,38.9296534,Snowy,Friendly,1.090485007,187,81,Braga,965207,5
0.47922123,2128,27,2,Medium,Midfielder,12,3,7.17800043,37.34776393,Snowy,Friendly,3.742683598,205,71,Coimbra,497408,9
0.504242096,2129,23,1,High,Goalkeeper,39,2,4.875093764,40.60292188,Snowy,Cup,6.158447131,159,95,Coimbra,297444,8
0.532946995,2130,21,0,High,Defender,60,2,5.741376791,60.89617913,Rainy,League,3.523158246,208,82,Braga,114108,6
0.384354798,2131,23,1,Low,Defender,11,1,5.855653255,41.24946626,Clear,Cup,3.840721328,204,92,Braga,884789,4
0.474308882,2132,32,0,Medium,Midfielder,119,4,4.659382838,25.09361825,Rainy,Cup,4.994099237,179,64,Braga,525558,7
0.527284923,2133,21,2,High,Forward,79,3,6.635732503,51.09530911,Snowy,Cup,8.130313994,155,73,Porto,698964,3
0.216572652,2134,29,1,Low,Midfielder,40,4,7.191941835,13.23546689,Snowy,League,9.261775502,151,53,Lisboa,452405,3
0.59804131,2135,24,1,High,Defender,95,2,6.126761914,41.74407867,Windy,League,5.754167373,170,68,Lisboa,427412,7
0.707856273,2136,36,2,High,Defender,49,1,5.821195638,59.42298251,Windy,League,4.401544755,165,78,Faro,725312,4
0.730665436,2137,33,2,High,Goalkeeper,116,3,4.166959146,54.90402251,Clear,Cup,4.049659,180,80,Porto,901632,1
0.361665402,2138,28,0,Medium,Forward,37,2,5.86586766,51.38774798,Snowy,Cup,6.92936309,169,96,Lisboa,362723,7
0.634627984,2139,30,1,High,Defender,96,1,-1.718710147,42.5667089,Rainy,League,6.762377391,153,97,Coimbra,326866,3
0.421527003,2140,34,1,High,Forward,19,4,3.419415989,45.9002464,Clear,League,7.50825679,170,53,Braga,487328,6
0.485426227,2141,21,0,Medium,Goalkeeper,50,2,3.804714687,41.16637492,Windy,League,1.388266912,177,51,Faro,941939,9
0.458249876,2142,31,1,Low,Midfielder,17,1,5.408233102,76.65439134,Rainy,League,2.560882378,160,71,Braga,85579,2
0.777041667,2143,18,3,High,Forward,114,1,6.503791707,32.00173113,Clear,League,4.539811874,151,59,Lisboa,122252,3
0.514149699,2144,28,1,Medium,Forward,88,3,6.821049234,23.44852834,Clear,League,4.585549855,169,87,Braga,745674,1
0.482401031,2145,22,0,Medium,Goalkeeper,118,2,6.316737636,37.88941737,Clear,Cup,5.653972394,202,81,Coimbra,781061,5
0.491319974,2146,18,1,Medium,Forward,24,2,6.770438927,50.74201068,Clear,Cup,1.438278753,150,54,Porto,182524,2
0.588431716,2147,30,0,High,Goalkeeper,105,1,2.993164312,37.21348757,Windy,Friendly,6.848179037,154,64,Braga,213498,4
0.633285051,2148,36,2,Low,Goalkeeper,119,1,9.203722754,1.719254014,Snowy,League,4.542440222,202,53,Porto,150787,6
0.460560309,2149,39,0,Low,Defender,52,1,2.367822287,58.5154565,Windy,League,3.574483569,162,98,Lisboa,18349,6
0.412469856,2150,33,1,High,Forward,27,3,2.589899379,15.58434212,Clear,Friendly,9.571283735,169,83,Porto,426475,3
0.652644963,2151,29,2,Medium,Goalkeeper,93,2,7.740476501,47.63100329,Rainy,Friendly,3.106980294,182,86,Lisboa,306474,1
0.527962625,2152,26,0,High,Defender,37,1,3.156869725,38.06526931,Clear,Cup,4.660860265,151,91,Braga,490577,8
0.368692033,2153,29,0,Low,Midfielder,33,1,7.282453748,80.60248348,Snowy,Cup,4.482924526,180,63,Braga,471272,9
0.612171619,2154,18,3,Medium,Midfielder,78,3,3.941156405,47.80701541,Clear,Friendly,2.899797824,202,57,Porto,520555,2
0.599387144,2155,33,1,Medium,Defender,67,1,0.806368918,82.84444604,Rainy,Cup,3.540652282,192,94,Porto,937049,5
0.318572898,2156,25,1,Medium,Forward,9,4,6.976724862,72.98729532,Clear,Friendly,6.07123781,191,60,Lisboa,140315,1
0.593131631,2157,39,1,High,Midfielder,82,4,4.136310202,41.2474519,Clear,Friendly,5.022140253,196,50,Braga,516013,1
0.805570415,2158,32,3,High,Forward,84,1,6.830030108,26.67618709,Clear,Friendly,4.070078882,187,69,Lisboa,242502,5
0.545790882,2159,36,0,High,Forward,69,3,6.238294621,43.6858841,Windy,Friendly,4.746534432,167,51,Porto,177665,7
0.446389957,2160,31,1,Medium,Forward,49,3,6.934472776,49.58003331,Windy,League,5.613828331,204,92,Lisboa,856625,3
0.613981623,2161,34,1,High,Goalkeeper,79,3,3.863256499,48.82609014,Rainy,Cup,4.517250851,194,87,Porto,653257,8
0.633995708,2162,32,1,Medium,Forward,76,2,3.135186255,38.86005999,Rainy,League,1.071635244,152,66,Faro,499126,5
0.367413112,2163,25,0,Low,Goalkeeper,84,3,9.173089781,50.18297157,Rainy,Friendly,4.010362722,176,66,Porto,101212,2
0.633728692,2164,37,1,High,Midfielder,81,3,4.465868033,26.67015537,Snowy,League,4.349250076,179,61,Coimbra,300841,3
0.581823859,2165,24,1,High,Defender,56,3,5.649868316,58.72860583,Clear,Friendly,2.744113752,195,83,Porto,588559,5
0.801182639,2166,37,2,High,Midfielder,115,1,5.406145224,50.48968006,Clear,Cup,4.599986044,209,61,Faro,467877,5
0.555451849,2167,37,2,Low,Goalkeeper,92,2,5.490375918,59.08542533,Snowy,Cup,4.933749744,185,74,Coimbra,338996,3
0.230153243,2168,23,1,Low,Goalkeeper,2,3,1.756937402,42.9305489,Snowy,Friendly,6.83827875,209,97,Lisboa,104895,6
0.399937082,2169,22,2,Low,Defender,12,1,3.814226878,56.07418224,Windy,Friendly,5.418484679,174,80,Faro,105256,2
0.653481234,2170,24,1,Medium,Forward,98,1,7.342716579,18.4064346,Windy,Friendly,1.556024905,160,61,Faro,344039,5
0.393063858,2171,22,1,Medium,Forward,36,3,6.967904584,32.57121809,Clear,Cup,5.466966623,162,96,Porto,588881,9
0.524084492,2172,19,0,High,Forward,104,2,4.825540017,30.63467107,Clear,Friendly,6.103204453,200,92,Coimbra,74739,7
0.354975144,2173,27,1,Low,Defender,51,3,4.275722786,40.08206998,Rainy,Cup,5.278676398,184,55,Coimbra,144632,4
0.380792972,2174,30,1,Low,Defender,35,1,3.034114508,43.45201851,Clear,Cup,6.611762979,172,54,Lisboa,69574,3
0.435102154,2175,34,1,Low,Forward,84,4,6.776920785,75.93950875,Windy,Cup,3.743316434,181,83,Coimbra,897325,3
0.482347171,2176,22,0,High,Goalkeeper,113,4,4.641235585,57.17973299,Clear,Friendly,6.064514097,176,77,Lisboa,128348,1
0.324316487,2177,22,1,Low,Goalkeeper,60,4,6.035987957,45.59606927,Clear,League,4.785739748,201,75,Lisboa,105753,1
0.443315482,2178,18,1,High,Forward,17,1,7.717305957,42.6095109,Snowy,Cup,7.898220986,177,61,Braga,912466,5
0.401801762,2179,30,2,Low,Midfielder,37,4,3.041745389,61.30490855,Windy,League,4.000362572,178,84,Braga,110637,9
0.695177977,2180,36,1,High,Midfielder,86,2,5.646862634,44.1580339,Rainy,League,3.34637906,181,57,Porto,667636,3
0.477970315,2181,21,2,Low,Defender,111,3,6.057839316,39.37845105,Windy,Cup,5.018973507,196,75,Lisboa,529162,4
0.536476295,2182,32,1,Medium,Defender,56,3,1.046739902,65.89348625,Snowy,Friendly,2.503450263,173,74,Lisboa,132239,1
0.672757909,2183,31,1,High,Midfielder,105,1,4.993121815,33.81258574,Snowy,League,5.898977889,195,89,Coimbra,877118,6
0.486263634,2184,31,3,Medium,Forward,10,4,3.466741469,10.07086595,Clear,Friendly,4.970598321,190,63,Lisboa,693084,4
0.412734227,2185,39,0,Medium,Goalkeeper,76,2,6.586682714,25.77053325,Clear,Friendly,9.035444026,164,97,Faro,557516,1
0.447657946,2186,24,1,Low,Forward,19,1,6.720708164,32.90470134,Windy,Cup,1.88683837,191,68,Coimbra,372687,5
0.259831753,2187,27,0,Low,Goalkeeper,10,4,6.881001867,30.57486966,Snowy,Friendly,3.054736639,150,98,Faro,477134,7
0.794329376,2188,37,2,High,Midfielder,114,2,6.205482745,30.68987626,Windy,Cup,3.422649547,180,65,Porto,286572,6
0.432234987,2189,27,2,Low,Defender,5,2,6.094782048,47.08736445,Clear,Cup,3.160875742,166,85,Lisboa,825987,5
0.714717997,2190,34,2,High,Forward,83,2,6.39652059,58.06599237,Clear,Cup,4.353534355,151,65,Lisboa,386883,3
0.731176682,2191,39,4,Low,Goalkeeper,98,3,5.779475922,62.50527134,Clear,Friendly,1.695363594,182,58,Braga,64286,6
0.406488034,2192,21,2,Medium,Goalkeeper,1,4,5.700021609,69.5868908,Rainy,Cup,3.633216493,184,59,Faro,848086,7
0.665468924,2193,31,3,High,Goalkeeper,115,4,5.346913713,61.90361275,Windy,Friendly,7.247840147,181,56,Braga,491058,2
0.460284066,2194,32,3,Low,Goalkeeper,55,4,3.698088484,32.11909433,Snowy,League,5.335810052,164,86,Faro,655913,8
0.540873421,2195,25,0,High,Goalkeeper,90,2,1.598772279,31.12867796,Snowy,Friendly,5.648159688,198,55,Faro,45319,7
0.356830323,2196,24,1,Low,Midfielder,6,2,7.348108699,47.37129865,Rainy,Cup,3.452610553,187,81,Lisboa,102104,5
0.558966681,2197,33,1,Medium,Midfielder,69,2,4.427902163,71.40580657,Windy,Cup,3.914634941,188,70,Faro,463013,5
0.465073424,2198,24,2,Low,Forward,112,3,6.519621328,55.29665786,Rainy,Friendly,6.131103915,162,96,Porto,457078,6
0.38762236,2199,18,1,Low,Midfielder,28,1,2.169311983,45.80167047,Clear,Friendly,3.823411708,162,62,Faro,803593,1
0.745312639,2200,22,3,High,Midfielder,47,1,7.540922943,53.57434786,Rainy,Friendly,2.632429082,188,96,Braga,734353,7
0.367431118,2201,21,1,Low,Midfielder,87,2,4.674581424,58.92842306,Snowy,Friendly,7.217957779,201,52,Coimbra,835063,3
0.531397985,2202,26,1,High,Goalkeeper,12,2,7.058824299,29.93989017,Clear,Friendly,3.995003943,171,68,Lisboa,554161,9
0.458581195,2203,21,1,Low,Defender,107,1,5.802433951,27.16276845,Windy,Friendly,6.047297671,156,88,Braga,603921,7
0.587513491,2204,28,2,High,Defender,36,1,9.091350047,59.32195685,Rainy,Cup,7.177494666,174,87,Lisboa,277493,1
0.361450344,2205,23,0,Medium,Forward,47,3,4.926504393,67.5071602,Clear,Friendly,5.246514226,193,64,Faro,199695,5
0.764041648,2206,30,3,High,Midfielder,80,4,6.338165981,52.33630769,Clear,League,0.989504073,174,89,Braga,308292,1
0.349716616,2207,38,0,Low,Goalkeeper,88,4,4.254371624,29.65222849,Rainy,Cup,5.84428606,173,94,Coimbra,540802,1
0.246980389,2208,27,0,Low,Goalkeeper,1,2,4.579595407,67.30111201,Snowy,League,5.856667041,206,99,Coimbra,896860,2
0.700440112,2209,21,3,High,Defender,115,4,5.155816256,50.82871431,Windy,League,4.063954844,187,80,Coimbra,779797,8
0.525653742,2210,29,0,High,Midfielder,60,1,3.036209016,62.34113634,Windy,League,6.622195509,172,89,Coimbra,969618,1
0.546223605,2211,36,0,Medium,Goalkeeper,49,1,5.319717288,46.28936606,Windy,Cup,2.86212532,171,87,Faro,124169,2
0.558986829,2212,33,1,Medium,Goalkeeper,44,1,3.42248613,75.65092167,Clear,Friendly,3.855475472,169,88,Faro,361088,8
0.452902569,2213,32,1,Medium,Forward,7,3,1.660055423,40.98485129,Snowy,Friendly,3.071798846,191,60,Coimbra,770456,2
0.394316485,2214,35,1,Low,Forward,32,2,7.38297769,51.42844321,Windy,Cup,5.357273177,209,59,Porto,72144,7
0.452697616,2215,29,0,High,Goalkeeper,43,3,8.572939899,61.27868396,Rainy,League,5.821868968,181,91,Porto,428042,8
0.469124306,2216,18,1,High,Midfielder,2,2,3.900115282,59.18808072,Windy,League,4.56501004,152,61,Coimbra,505190,8
0.730026454,2217,31,1,High,Midfielder,86,1,6.146635779,47.98854391,Rainy,League,2.442525137,161,79,Coimbra,165774,3
0.544099264,2218,37,2,Medium,Goalkeeper,66,4,3.910442411,46.02536421,Rainy,Friendly,4.582560678,181,57,Porto,172715,8
0.686737368,2219,37,3,Medium,Midfielder,81,1,1.497251922,68.7184683,Snowy,Friendly,6.142460109,200,61,Coimbra,476383,3
0.347571288,2220,34,0,Medium,Goalkeeper,39,4,3.193162531,70.77331279,Rainy,Cup,5.873915268,206,74,Coimbra,887974,3
0.510840844,2221,26,2,Low,Defender,87,4,6.104922665,53.52778713,Rainy,Cup,1.746219204,187,99,Coimbra,54049,3
0.604713932,2222,26,1,High,Goalkeeper,11,2,4.682759399,39.01754498,Windy,Friendly,0.93057718,196,94,Lisboa,242469,9
0.361362271,2223,31,2,Low,Midfielder,15,2,5.169785957,38.07142011,Clear,League,7.350125392,170,67,Faro,619854,4
0.6697813,2224,38,1,High,Defender,79,1,8.604796925,57.07178811,Windy,Friendly,5.72935783,155,94,Coimbra,703173,6
0.300133054,2225,35,1,Low,Goalkeeper,12,4,5.928089776,38.48528211,Clear,Friendly,5.252306553,165,77,Porto,193466,8
0.342291907,2226,19,0,Low,Forward,19,2,5.727616176,74.15640431,Clear,Friendly,1.598713284,180,54,Coimbra,518421,4
0.355808014,2227,36,1,Medium,Forward,72,4,5.52928801,67.86546544,Snowy,League,10.14452716,169,82,Porto,692397,4
0.510902368,2228,22,1,High,Goalkeeper,59,4,5.309448205,74.02149951,Windy,Cup,4.077029956,184,95,Porto,879688,4
0.351753091,2229,25,0,Medium,Defender,23,2,2.169186005,63.40605052,Snowy,Friendly,5.994120072,154,54,Faro,305630,6
0.608148082,2230,27,2,High,Defender,57,2,7.919711953,42.35902229,Clear,Cup,5.981437152,165,62,Lisboa,706943,5
0.559683207,2231,20,1,High,Defender,89,3,6.662101879,60.90649138,Windy,Cup,4.876922675,173,97,Lisboa,461395,7
0.252297565,2232,21,0,Low,Forward,30,3,4.155165621,52.03178605,Rainy,Friendly,4.880319362,206,90,Lisboa,674278,7
0.596311276,2233,22,1,High,Defender,96,4,4.966944983,67.12267937,Clear,Cup,2.733435401,168,99,Braga,320266,2
0.517361687,2234,37,1,Medium,Defender,83,3,5.523134185,10.51820692,Windy,Cup,5.737185574,160,86,Braga,850575,9
0.546731457,2235,26,3,Low,Goalkeeper,22,1,2.616786539,22.25709769,Clear,Cup,3.016302405,164,70,Porto,315772,9
0.617918971,2236,36,1,High,Defender,68,2,5.550061758,41.46126788,Snowy,League,5.464145447,186,97,Porto,792411,6
0.534302078,2237,29,2,Low,Defender,89,2,6.308823299,26.46415673,Snowy,League,4.22593061,191,77,Braga,487372,8
0.369743842,2238,20,0,High,Defender,13,4,4.239960679,45.50441293,Windy,Cup,4.49813166,177,75,Coimbra,973075,4
0.470687622,2239,25,0,Medium,Forward,115,3,1.267913621,64.79929119,Windy,Cup,5.084244458,185,60,Porto,162960,3
0.676445648,2240,38,3,Medium,Defender,40,1,5.57899842,49.17773175,Snowy,Friendly,4.347773534,184,94,Lisboa,812251,1
0.646946987,2241,36,2,Medium,Defender,81,1,7.207859897,51.76145919,Clear,Cup,5.265608143,168,62,Faro,987553,9
0.579188543,2242,25,0,High,Goalkeeper,57,2,5.39194708,48.22008281,Snowy,Cup,2.152166726,160,86,Coimbra,937181,2
0.363022969,2243,37,0,Medium,Defender,41,4,4.841717789,27.65355083,Clear,Friendly,5.882033619,202,95,Porto,39537,8
0.376320973,2244,34,1,Low,Goalkeeper,92,4,5.221270044,49.02297842,Rainy,Cup,6.620123447,190,62,Porto,752555,9
0.598663122,2245,28,1,Medium,Goalkeeper,106,1,5.32815737,71.40853442,Windy,Cup,4.970338559,198,67,Porto,1924,1
0.474563773,2246,34,0,Low,Goalkeeper,107,2,4.740055886,62.98228181,Rainy,Friendly,3.933648221,201,65,Braga,159322,9
0.621332755,2247,18,3,High,Forward,59,1,1.762467436,55.84418309,Windy,Cup,7.715840465,174,88,Lisboa,773967,5
0.571909185,2248,21,0,High,Defender,72,1,2.608621871,51.35645283,Snowy,Friendly,4.025634272,176,78,Porto,558736,9
0.666964654,2249,25,2,High,Midfielder,68,2,7.233005883,50.36702681,Clear,Friendly,3.861512363,162,92,Coimbra,36275,6
0.569542304,2250,33,1,High,Forward,82,4,6.306648972,64.35371117,Snowy,Friendly,4.939347564,164,86,Porto,143532,6
0.771812695,2251,18,2,High,Defender,115,1,5.77288484,58.92275901,Windy,Cup,2.479209668,188,53,Coimbra,989410,6
0.461244132,2252,28,2,Low,Goalkeeper,43,1,5.582782434,39.52283593,Clear,Friendly,5.763112191,156,59,Faro,330234,5
0.302524198,2253,26,0,Low,Midfielder,19,2,7.195186211,46.85938437,Windy,League,4.454265086,165,64,Porto,13056,2
0.379856284,2254,29,0,High,Midfielder,88,4,7.846101227,48.34897364,Snowy,Friendly,10.0335023,184,98,Faro,36573,2
0.272110438,2255,27,0,Low,Defender,49,4,4.826521265,43.46572041,Windy,Cup,4.826287157,164,50,Faro,529753,9
0.608361023,2256,33,1,Medium,Goalkeeper,87,2,1.615448492,63.846267,Snowy,Cup,2.939372823,195,72,Coimbra,472459,3
0.303731445,2257,23,0,Low,Defender,40,1,4.450336889,48.79614886,Clear,League,6.504765662,183,54,Faro,569898,6
0.34577271,2258,30,1,Low,Defender,53,4,7.428214285,65.81475284,Clear,League,4.897660412,190,51,Lisboa,550293,9
0.538289949,2259,38,1,Low,Goalkeeper,89,2,6.109592645,62.14251718,Clear,League,3.30408696,172,90,Braga,672125,5
0.578028413,2260,28,0,Medium,Goalkeeper,77,1,5.129290583,35.74115102,Snowy,League,1.791400949,157,56,Lisboa,704499,8
0.268748601,2261,18,0,Low,Midfielder,51,4,2.62677647,73.83073127,Rainy,Friendly,3.50579557,198,73,Lisboa,774215,7
0.469269627,2262,27,2,Medium,Defender,30,3,4.935908736,64.73188061,Clear,Cup,5.200718293,166,65,Coimbra,35456,7
0.473777492,2263,38,1,Medium,Goalkeeper,22,1,0.757618322,43.08271759,Windy,Cup,6.940887231,184,54,Faro,747118,5
0.492549713,2264,30,3,Low,Midfielder,15,1,1.10139364,32.16023744,Rainy,Cup,5.529523744,174,50,Lisboa,429303,3
0.245845119,2265,28,0,Low,Forward,24,1,2.808299679,67.3412431,Snowy,Cup,8.819881921,184,94,Lisboa,72316,5
0.313440409,2266,25,0,Low,Defender,42,1,2.820490583,82.13345978,Snowy,Friendly,6.573346321,151,99,Coimbra,170051,3
0.440914145,2267,29,0,High,Midfielder,27,3,4.639295376,44.25450222,Clear,Cup,5.371680396,189,74,Coimbra,322775,9
0.5715569,2268,23,1,High,Midfielder,47,1,5.641442532,54.32244609,Rainy,Cup,5.265078636,155,73,Faro,64048,9
0.618616405,2269,24,1,High,Midfielder,105,1,7.521631683,34.8955602,Windy,League,6.893882649,199,57,Lisboa,318078,8
0.369900161,2270,27,0,Low,Goalkeeper,104,4,3.814670004,64.25859912,Windy,Cup,4.025055643,199,78,Lisboa,798685,1
0.323405623,2271,28,0,Low,Midfielder,61,3,7.596755235,40.44370128,Clear,League,4.998086895,171,81,Lisboa,523224,7
0.427029523,2272,30,1,Low,Goalkeeper,117,3,1.541093627,42.49141667,Snowy,Cup,6.699309647,202,76,Braga,316007,2
0.444699241,2273,22,0,High,Defender,47,4,4.012078759,42.17289747,Clear,League,3.758150888,185,76,Porto,831396,1
0.331493271,2274,22,0,Low,Defender,117,4,3.30942442,50.85633594,Windy,League,5.48314459,199,72,Coimbra,411671,5
0.418822383,2275,29,0,Low,Forward,57,3,4.03261941,82.08706747,Snowy,Cup,1.027484701,202,79,Coimbra,719672,1
0.412448889,2276,34,1,Low,Defender,17,3,6.369085617,44.08627256,Windy,League,2.163810082,191,68,Faro,651358,7
0.452387535,2277,22,3,High,Defender,0,3,5.273832237,49.81166848,Snowy,League,9.101249524,152,63,Porto,386536,4
0.444730953,2278,29,0,Medium,Goalkeeper,8,3,7.256850871,34.95642424,Windy,Friendly,0.606850639,156,65,Coimbra,742023,2
0.50744617,2279,23,1,Medium,Goalkeeper,56,1,7.908864375,25.27772023,Windy,Cup,4.91874065,209,64,Lisboa,862977,2
0.347172884,2280,23,1,Medium,Forward,4,4,8.125142402,30.32705745,Clear,Friendly,4.256917263,168,54,Coimbra,985891,7
0.39532737,2281,26,0,High,Midfielder,66,4,4.706128218,39.53702988,Clear,Cup,7.590824992,162,52,Faro,238473,3
0.4080703,2282,32,2,Low,Midfielder,27,2,5.385522616,72.08525634,Clear,Cup,6.310007253,156,95,Braga,549279,4
0.567848499,2283,29,3,High,Defender,24,2,3.588606,42.31103615,Clear,League,8.392130132,187,62,Coimbra,276615,4
0.466763475,2284,29,1,High,Midfielder,0,4,9.38701881,38.44651396,Clear,Cup,3.670141948,152,70,Lisboa,575632,3
0.390899547,2285,22,1,Medium,Midfielder,49,3,2.881032321,49.35417909,Snowy,League,6.314040827,160,63,Porto,62437,5
0.741507637,2286,27,2,High,Forward,109,1,4.797369156,48.9141174,Windy,Friendly,4.946774745,187,95,Braga,317412,6
0.528841505,2287,33,1,Medium,Defender,106,1,5.205301922,55.55925378,Clear,Friendly,8.708157839,178,73,Faro,71416,6
0.36785224,2288,38,0,Low,Goalkeeper,18,3,6.613365355,64.71704073,Clear,Cup,2.417357626,206,66,Faro,118712,1
0.436372022,2289,25,2,Low,Defender,105,4,4.460929526,51.11266178,Rainy,Friendly,5.674582755,177,60,Coimbra,257740,2
0.527076452,2290,18,2,Medium,Goalkeeper,54,2,3.854155681,31.80076722,Windy,Friendly,4.055528391,205,91,Coimbra,802341,2
0.625980544,2291,23,0,High,Forward,100,2,4.230160321,0.346895144,Clear,League,2.3919389,193,93,Coimbra,759260,2
0.374388848,2292,33,1,Low,Defender,68,4,2.968679971,53.72143644,Rainy,Cup,5.124344252,173,71,Coimbra,50039,7
