Gravidade dos Incidentes,Rivalidade Historica,Distancia entre Cidades dos Times,Consumo de Alcool,Presenca de Seguranca,Incidentes de Violencia Passados,Temperatura,Dia da Semana,Chuva,Sequencia de Vitorias do Time,Mistura na Zona dos Fas,Jogo Noite Adentro,Numero de Barracas de Concessao,Distancia de Viagem do Time Adversario
2.565742685,2,65,2,41,2,29,7,1,3,0,0,13,730
1.377110799,3,225,0,442,4,22,1,0,0,1,0,17,294
3.751994461,2,589,2,424,2,24,2,0,8,1,0,12,578
4.017157266,1,455,3,117,2,29,2,0,5,1,1,10,136
3.544530169,5,516,0,88,6,34,1,0,4,0,0,5,601
0.7,0,929,0,268,3,21,5,0,4,1,0,18,425
0.395722645,5,178,0,375,3,31,2,0,0,0,0,18,990
2.761514645,1,272,0,184,2,34,7,1,9,1,0,5,593
2.834837767,4,933,1,376,2,27,6,0,4,1,0,1,849
6.102044706,5,293,5,24,2,20,1,0,6,0,0,3,540
2.217318119,2,475,5,60,1,19,3,0,2,1,0,5,279
2.870456474,2,403,2,116,1,30,1,1,3,1,1,4,206
0.6,0,799,2,219,2,16,1,0,4,0,1,4,878
2.2742688,2,793,2,478,1,19,4,0,8,0,0,15,565
2.63011019,3,375,3,211,2,19,7,0,2,0,0,16,764
3.063349635,3,653,1,286,3,26,2,0,2,1,0,14,100
4.56948895,5,52,2,227,4,32,4,1,7,0,0,11,585
2.579262293,1,528,2,50,3,15,5,0,8,1,0,9,941
0.4,0,130,0,385,2,27,1,0,4,0,0,15,970
1.558995014,4,93,0,268,0,34,2,0,8,1,0,3,698
0.6,5,204,0,394,0,26,2,0,3,1,0,2,144
2.707013031,1,996,2,414,4,22,7,0,7,1,0,9,366
1,0,585,0,212,3,15,6,0,7,1,0,5,79
1.1,0,965,2,345,1,29,2,0,6,1,1,13,681
3.761336676,5,977,3,108,0,24,1,0,6,0,0,5,450
2.56991002,1,148,3,158,1,15,1,0,4,0,1,7,621
4.055144171,1,446,4,114,4,28,6,0,2,0,0,17,955
1.204859157,2,929,1,212,2,27,3,0,0,0,0,7,452
2.953597729,4,220,0,104,2,34,4,0,0,1,0,7,471
4.726089588,3,197,5,186,1,24,4,0,8,0,0,19,274
1.525824943,2,172,0,74,2,19,7,0,0,1,0,12,589
0,0,161,1,50,0,23,1,1,0,0,0,17,313
3.360054721,4,179,1,233,0,28,7,0,2,0,0,4,757
2.620417996,4,117,4,76,2,15,7,0,0,1,0,13,805
1.084934403,1,908,1,389,0,29,5,1,1,1,0,7,910
4.71340133,4,877,2,264,2,33,6,0,4,0,0,16,488
0.165842704,5,778,0,489,6,34,2,0,0,0,0,9,772
1.751438958,4,949,1,307,1,21,1,1,4,0,1,8,920
0.8,0,941,2,78,2,32,1,0,8,0,0,19,551
3.274822608,5,657,1,450,1,18,1,0,8,0,0,18,154
4.225005299,5,706,5,180,1,20,2,0,0,1,0,14,773
2.421588808,2,946,2,110,4,17,7,0,4,1,0,7,858
3.411631674,4,594,3,149,2,18,2,1,8,1,1,2,977
1.326879392,1,335,2,215,2,16,6,1,0,0,1,12,873
4.854825273,2,54,4,329,3,17,1,0,9,1,1,5,404
1.693404944,1,167,2,373,2,32,3,0,7,1,1,12,733
2.044754361,4,701,1,316,1,16,4,1,7,0,0,7,826
4.549642027,2,279,3,82,6,22,6,0,7,1,1,19,337
3.258957235,4,209,3,69,3,21,3,0,4,0,0,10,641
1.627775275,0,343,2,464,1,23,3,0,4,1,0,15,197
1.205317382,2,810,1,345,2,23,1,0,9,1,0,1,386
1.665644839,1,834,3,165,2,16,7,0,0,1,1,4,748
3.117470711,0,235,5,133,0,21,2,0,7,0,1,19,756
0.587045166,3,926,2,464,2,27,4,0,1,0,1,11,675
2.63970705,1,601,2,23,5,22,3,0,8,0,0,7,614
2.845798582,4,273,2,425,2,15,5,0,8,1,0,6,183
3.175882156,1,201,3,273,1,17,2,0,8,0,0,19,268
2.629160037,3,189,0,36,0,22,7,0,7,0,0,14,710
2.891695903,1,416,1,254,3,33,6,0,6,0,0,10,852
3.786417071,0,177,4,59,2,18,2,0,9,1,0,13,307
2.551890562,5,400,4,196,2,24,4,0,2,0,0,7,306
1.2,1,196,1,66,1,32,4,0,9,1,0,12,152
1.513323434,2,334,0,268,2,33,4,0,1,1,0,19,853
3.649025107,3,518,1,164,3,26,1,0,8,1,0,19,653
0.5,1,267,2,487,1,25,2,0,5,0,0,19,499
5.964863397,3,485,5,43,2,20,1,0,3,1,1,2,926
4.146426438,5,781,1,35,1,20,1,0,8,0,0,12,381
3.014262089,0,194,1,259,2,22,7,0,9,0,0,10,855
4.227076139,2,890,5,494,2,24,1,0,5,1,1,14,825
1.992098942,4,326,3,433,1,16,7,0,4,1,0,1,135
3.728274303,1,803,4,380,2,27,2,0,3,1,1,3,962
2.996214073,0,109,4,95,1,33,6,0,7,1,0,16,117
2.41651998,3,659,2,169,1,20,5,0,2,1,0,2,192
5.977751735,5,892,5,434,0,18,3,0,6,1,1,15,618
1.449908804,3,424,2,395,1,25,2,0,0,1,0,4,977
3.728712981,5,453,3,376,0,32,7,1,5,1,0,9,904
2.897836653,5,930,2,209,1,16,2,1,8,0,0,14,961
2.70595741,0,742,5,115,2,17,4,0,5,0,0,9,911
2.639866676,1,163,5,400,2,31,3,0,2,1,0,1,176
1.133929326,4,544,0,284,2,23,4,1,3,1,0,9,176
1.465959236,1,664,3,298,0,33,5,0,9,0,1,3,830
6.150995467,2,385,5,267,1,32,6,0,9,0,1,6,851
3.352269566,1,880,5,460,1,20,1,0,8,0,0,14,496
4.906850972,5,618,3,229,4,18,4,0,7,0,1,8,801
1.806770224,5,334,1,471,3,31,5,0,3,0,0,15,747
2.006360006,2,178,1,24,4,33,3,0,6,1,1,11,606
1.432504788,3,941,0,30,2,25,1,0,9,0,0,17,970
3.678000571,5,364,5,343,4,32,5,0,0,0,0,17,325
3.768410226,2,647,3,68,2,30,4,1,9,1,0,7,119
3.659439042,5,761,3,369,1,33,5,0,5,1,1,10,650
4.681478622,4,120,1,91,3,23,5,0,7,0,0,12,599
3.472039376,5,394,4,127,1,31,7,0,4,1,0,11,912
2.770831093,0,147,4,122,2,30,7,0,0,0,0,4,593
1.506880307,2,349,5,304,1,20,1,1,6,0,0,2,556
0.840299042,1,225,1,285,2,33,2,0,1,1,0,18,376
6.098614819,2,794,5,266,2,18,5,1,0,1,0,15,493
1.094993971,3,933,2,338,1,25,1,1,3,1,0,11,468
4.518720903,5,124,3,274,0,34,6,1,7,1,0,7,725
4.055023079,2,192,5,244,2,29,6,0,4,0,0,9,284
2.533799246,4,980,0,60,3,23,1,1,9,1,0,2,408
1.441875867,2,72,4,175,1,25,3,0,0,1,0,4,876
3.933058314,4,230,5,240,4,24,3,0,0,0,0,11,145
2.807202131,5,94,2,230,2,24,2,0,6,1,0,18,110
1.711176082,1,518,3,280,2,33,4,0,5,1,0,9,701
1.642968784,5,141,2,93,2,15,5,0,9,0,0,16,729
3.420122651,3,318,5,239,2,31,5,0,0,0,0,8,968
2.189308431,0,83,3,306,3,33,1,1,8,1,0,7,153
0.883971279,1,727,3,231,0,32,1,0,4,0,0,9,65
0.3,1,631,1,440,4,31,1,0,0,1,0,11,405
0.78102093,0,413,1,163,3,33,6,0,6,0,0,18,352
1.962646697,2,757,0,63,2,17,3,0,2,0,1,2,528
2.82285409,5,182,0,128,4,27,6,0,1,1,0,10,724
2.446873975,2,808,2,207,2,16,6,1,5,0,0,15,386
1.2,2,431,1,432,0,23,1,0,9,1,0,2,159
4.898404918,5,729,3,282,2,27,2,0,1,0,0,4,172
1.78023114,3,326,1,207,2,15,1,0,5,1,0,13,310
2.703710655,1,205,3,137,0,24,4,0,7,0,0,19,941
4.013518054,4,436,1,101,3,17,6,1,5,1,0,11,492
3.147894367,0,584,3,18,5,24,1,0,9,0,0,15,292
0.5,1,249,2,484,0,33,7,1,2,1,0,17,540
2.716381607,2,324,1,236,2,21,5,0,7,1,0,14,724
2.87462153,0,550,4,55,1,31,5,0,2,1,0,9,821
2.213635637,4,508,4,143,2,26,7,0,1,0,1,10,117
3.257581353,1,99,3,461,6,22,1,0,2,0,1,1,907
2.464024305,1,747,2,25,3,32,5,1,4,1,0,17,130
3.234157828,3,581,3,224,0,17,7,0,7,0,0,2,137
1.28587734,1,677,2,121,3,18,1,0,9,0,0,6,594
0.923731817,1,141,0,352,1,22,6,1,0,0,0,10,628
1.656707315,4,910,1,166,1,19,1,0,5,0,0,17,189
1.841712437,4,505,2,434,0,25,6,0,8,1,0,11,476
3.006552839,0,388,3,461,1,16,3,0,7,1,0,19,961
1.732653933,2,102,0,327,1,33,6,0,1,1,0,9,69
3.467582401,4,545,3,369,0,17,3,0,7,1,0,4,368
3.051019453,0,684,4,385,0,26,5,1,5,1,0,14,769
1.907713286,1,902,4,433,1,21,5,0,4,0,0,19,403
0.6,0,899,1,455,1,20,7,0,1,1,1,6,880
4.143008062,0,826,5,417,1,22,2,1,1,1,1,5,822
1,0,53,1,399,5,19,6,0,5,1,1,9,825
0.1,5,730,0,305,2,27,6,0,1,0,0,4,707
2.478262011,0,330,4,207,4,27,2,0,0,0,1,13,199
2.450993558,4,339,2,67,1,15,1,0,4,1,0,19,976
5.554393607,5,122,4,407,2,28,2,0,6,1,0,10,588
3.465015284,2,186,5,87,1,18,4,0,4,1,0,8,416
1.070994592,0,899,1,251,2,34,3,1,2,0,0,14,704
3.616015291,3,817,3,438,2,15,6,0,1,1,0,17,426
1.452198309,1,702,0,376,2,28,7,0,2,0,0,15,602
2.660588854,1,442,5,108,2,33,7,1,5,0,1,12,473
5.159190838,5,257,4,15,3,33,5,0,7,0,0,14,365
0.5,1,309,2,288,3,17,7,0,5,0,0,10,260
4.650778102,1,979,5,327,1,34,2,0,8,1,0,3,694
3.09613571,5,312,2,221,2,25,4,0,8,0,0,3,623
2.66233708,1,832,2,282,3,23,2,0,2,1,0,2,127
0.6,0,554,0,93,1,33,5,0,6,0,0,15,719
2.626771524,2,599,2,121,4,16,2,0,7,0,0,18,407
3.64590909,5,252,2,207,4,27,3,1,2,0,0,5,309
3.609426969,3,785,4,369,2,17,6,0,4,0,0,9,389
0.87119792,5,396,0,390,1,25,7,0,2,0,0,5,81
2.363984593,4,101,3,37,0,28,2,0,6,1,1,16,925
2.62363025,3,642,3,150,1,29,4,1,4,1,0,19,622
3.006986069,4,405,2,422,5,19,6,1,0,0,0,11,900
5.454842322,5,772,5,182,1,21,2,1,0,0,1,16,923
3.071530794,4,568,1,29,3,16,7,1,8,1,0,2,249
0.7,3,412,0,451,2,20,7,0,4,1,0,5,265
0.9,0,94,1,474,1,25,5,0,9,0,0,12,896
2.408694033,5,876,0,126,4,16,7,1,1,0,0,4,137
2.051851743,5,427,0,63,2,27,7,0,3,1,0,15,721
2.232537433,1,838,4,236,2,15,2,0,4,0,0,13,418
5.173467546,5,461,2,118,1,17,4,0,8,1,0,17,919
4.495038855,5,820,4,240,4,34,2,0,1,0,0,3,998
3.87222455,0,191,5,329,5,16,1,0,3,0,0,18,146
1.005149311,1,307,1,317,2,33,5,0,7,0,0,15,744
1.846228738,2,846,1,238,3,23,1,0,2,1,0,17,161
3.068220049,4,963,3,308,1,32,6,0,1,1,0,11,505
2.910163446,3,86,5,96,0,15,1,0,2,0,0,18,171
4.855053855,2,990,5,283,1,34,6,1,6,1,1,19,106
2.92188705,1,94,4,237,2,28,6,0,8,1,0,17,263
3.587313228,0,969,4,349,0,28,5,1,4,1,1,7,742
5.342359333,3,681,5,319,1,32,7,0,9,1,1,16,633
4.362283424,4,95,4,325,2,27,5,1,1,1,1,2,608
3.820258773,5,701,3,388,3,18,4,0,6,0,0,13,93
4.543956852,5,614,4,80,3,32,4,0,2,1,1,15,641
4.621911165,2,350,4,237,2,33,4,0,6,1,0,10,754
3.760207381,4,337,5,499,1,18,1,0,5,1,0,4,877
0.234726176,1,835,5,394,1,20,6,0,0,0,0,11,919
4.430622226,4,318,4,122,3,26,2,0,9,0,1,9,886
1.941519708,0,949,4,302,0,23,3,0,4,1,0,5,168
2.24451246,2,840,5,314,1,27,2,1,0,0,0,4,818
2.626358587,2,111,1,300,0,28,3,0,6,1,0,13,780
0.5,0,615,2,114,3,29,3,0,5,0,0,12,955
2.632204842,4,630,1,460,2,28,3,0,8,1,1,12,403
2.792078372,0,291,4,300,3,32,3,0,3,1,0,10,882
1.269528058,3,985,0,486,2,16,5,0,8,1,0,12,263
1.981219557,0,831,0,18,1,17,4,0,4,1,1,5,454
4.921164565,4,813,3,174,2,32,5,0,4,0,0,15,851
2.027472917,0,403,1,69,4,33,1,0,4,1,0,3,322
5.199727247,1,845,5,321,6,32,5,0,9,1,0,15,956
4.361881053,5,912,3,115,1,29,4,0,4,0,1,16,586
2.388825505,0,120,3,120,1,20,2,0,6,0,0,10,681
3.914567742,5,884,0,98,2,18,7,0,0,1,0,17,690
2.017091133,0,462,1,277,5,24,4,0,9,1,0,18,712
3.482490186,4,661,2,239,1,26,2,0,6,1,0,17,618
3.500582689,3,110,5,336,0,19,1,0,6,0,1,6,884
3.403870862,3,664,1,80,2,34,7,0,4,0,0,4,586
3.100984482,5,501,3,128,3,19,3,1,2,1,0,6,898
3.328601233,4,442,4,397,3,30,6,0,6,0,1,3,974
3.573032364,4,680,3,454,3,32,5,0,4,1,0,4,298
4.043714174,4,578,1,438,5,29,6,0,3,0,0,16,115
2.568545962,1,354,0,360,0,22,3,0,8,1,0,19,278
0.6,2,240,1,443,1,15,1,1,3,1,0,17,286
2.677303012,0,773,2,315,3,23,1,0,4,0,0,19,284
4.904226967,4,127,5,112,2,26,2,0,5,1,0,17,119
4.588947836,4,607,5,211,4,15,2,0,5,1,0,18,811
4.676470236,4,654,4,441,2,19,6,0,1,0,0,4,614
4.422996238,3,938,4,32,3,23,1,0,2,0,0,16,832
4.906014137,4,574,3,99,2,15,4,1,7,1,1,17,487
2.526650578,0,789,1,480,5,28,3,0,8,1,0,9,268
4.277279053,4,350,5,102,3,31,5,1,5,0,0,10,496
0,0,998,0,273,0,17,1,0,0,0,0,5,422
1.543921888,1,66,2,476,0,30,5,1,1,1,0,1,680
1.641997616,2,864,3,294,2,22,1,0,2,1,0,8,185
3.501757502,3,623,1,180,6,33,2,0,1,1,0,19,864
2.537239839,0,483,0,318,4,29,2,0,4,1,0,10,371
5.226729163,5,92,1,399,5,16,7,0,9,1,0,1,422
0.5,1,117,0,230,3,20,1,1,5,0,0,16,104
2.18813657,2,429,1,33,3,24,5,1,3,1,1,1,787
3.006288911,2,261,1,385,2,27,3,0,9,0,1,16,644
3.164785628,2,252,5,211,2,29,1,0,0,0,0,14,242
1.945467477,0,775,3,133,0,25,1,0,9,1,0,6,423
3.548549991,1,158,1,151,4,23,7,0,6,1,0,13,191
2.359084067,4,333,1,61,1,28,7,0,7,0,0,19,852
2.433484856,5,990,3,79,2,17,4,0,3,0,1,1,521
3.916542705,1,986,3,269,3,34,7,1,8,0,1,5,225
3.999318426,1,655,4,195,1,30,7,0,3,1,0,10,362
2.568125699,1,274,4,381,4,22,1,0,2,0,0,3,462
3.197167056,0,786,5,216,1,25,7,0,0,0,0,1,344
1.498572142,5,800,3,302,1,16,7,0,1,0,1,6,353
1.348109807,0,167,2,313,3,19,6,0,1,0,0,19,598
3.891817492,5,981,5,387,2,26,2,0,1,0,1,13,409
4.292088397,5,652,0,48,2,23,7,0,7,1,0,18,673
3.632988721,0,389,3,357,4,25,4,0,1,1,0,4,895
3.831145821,5,850,4,75,2,30,7,1,0,1,0,1,986
1.564338475,1,330,1,22,2,24,4,0,4,0,1,11,709
4.638477482,0,540,3,203,4,25,2,0,5,1,0,1,351
5.969093421,5,68,3,325,2,15,7,0,9,1,1,19,241
2.53018277,2,224,4,391,4,15,2,1,2,1,0,8,876
2.555528826,0,518,4,434,3,15,6,0,5,0,0,10,109
3.351148831,3,667,2,297,2,34,2,0,4,1,0,16,941
3.241710069,0,850,5,445,1,29,5,0,5,0,0,16,865
3.962432002,0,809,4,142,3,23,6,1,2,1,0,13,167
2.423368098,0,884,4,204,4,20,4,0,3,0,0,7,595
4.249591066,5,191,4,331,1,33,3,0,2,0,0,18,753
4.107699203,0,512,5,87,2,22,3,0,8,1,0,16,975
2.765081868,3,978,1,259,1,31,6,1,1,0,1,9,211
3.005146853,4,347,3,241,2,26,5,0,4,1,0,14,175
1.782489974,0,519,3,189,4,16,3,0,4,0,0,10,232
4.310614112,2,754,4,391,6,22,4,0,4,0,0,18,648
3.838226916,3,912,5,186,1,15,2,0,0,0,0,18,834
2.778531493,4,864,2,38,1,27,7,0,6,0,0,8,135
4.942856052,5,852,4,175,3,25,4,1,8,0,0,17,634
3.750637343,0,422,5,335,3,33,6,0,8,0,1,5,644
4.698663676,4,517,5,235,1,16,7,0,1,0,0,3,454
1.84432417,2,977,2,145,1,34,5,0,2,0,0,16,866
4.827650059,3,487,5,196,3,32,5,1,8,0,0,17,305
2.935840059,3,893,3,64,1,18,1,0,6,1,0,3,348
3.813139929,5,996,2,375,1,21,5,0,4,0,1,4,998
2.985522058,5,769,2,11,1,19,7,0,0,1,0,16,200
3.581886991,5,492,0,419,1,23,7,1,2,0,0,14,623
1.933244604,4,505,2,328,1,27,5,1,1,0,1,1,161
1.828385171,0,297,2,26,2,32,7,0,3,0,0,6,751
2.6630208,1,191,1,68,4,29,6,0,8,0,1,9,947
3.001977353,3,451,3,97,0,32,4,0,5,1,0,5,785
5.318777592,1,945,4,232,3,15,4,0,8,1,0,12,879
0.1,3,872,0,281,3,18,5,0,1,0,0,15,580
3.602400677,5,271,2,67,0,27,7,0,1,0,1,18,887
1.608145498,0,786,1,201,5,28,4,0,1,1,0,8,221
1.711336165,0,915,1,59,1,22,4,1,3,1,0,1,136
4.660927323,3,233,5,222,4,19,6,0,9,0,1,1,293
3.961307521,4,413,4,239,2,34,6,1,2,1,0,4,509
4.776457057,5,866,4,163,2,21,7,0,9,0,0,9,785
1.330340107,0,237,3,282,0,23,5,1,5,0,1,15,561
2.681585958,0,162,5,379,1,20,2,0,7,0,0,14,742
4.446078578,2,230,2,55,1,26,5,0,3,1,0,16,144
1.13986279,0,248,1,371,0,25,7,0,5,1,1,12,407
1.632852352,2,951,0,392,3,29,3,0,6,0,1,1,729
3.478353484,0,119,3,461,2,31,4,1,2,1,1,8,337
2.805131248,0,647,2,315,2,17,7,1,8,0,1,19,508
3.841049182,4,953,5,436,1,31,1,0,3,0,0,11,488
4.752908689,4,534,4,127,3,22,5,0,7,1,1,1,416
4.515053299,5,448,5,185,4,26,2,0,2,0,0,15,989
3.814898358,0,971,2,77,2,27,2,0,2,1,0,18,781
4.157120439,5,600,5,260,3,26,4,0,7,0,0,18,563
3.916744284,5,692,4,412,5,19,5,0,8,0,0,15,462
2.694796085,5,59,2,239,4,15,7,1,2,0,0,8,145
1.422841221,5,52,0,418,3,31,5,0,3,1,1,12,248
3.560666537,3,527,3,209,0,19,6,0,8,1,0,9,846
5.601210823,3,863,5,155,4,22,3,1,4,1,0,7,104
1.737901172,0,711,4,60,1,16,6,0,0,0,0,19,182
1.405668221,3,116,0,411,3,19,7,0,8,0,1,12,910
1.326017608,0,754,1,377,0,28,5,1,3,0,0,6,278
1.762473101,4,146,0,195,1,16,6,1,0,1,0,1,563
1.1,1,580,0,329,2,26,3,1,8,1,0,13,295
0.6,2,367,0,208,3,28,2,1,1,1,1,8,536
5.342062988,3,147,4,450,5,19,5,0,8,1,1,13,685
4.078766037,3,106,1,154,1,32,6,0,8,1,0,2,91
4.123279877,4,912,3,68,3,32,6,0,7,0,0,11,432
2.386701258,3,156,0,204,4,30,4,0,1,1,1,1,198
2.740892583,0,137,4,479,2,19,3,0,4,1,0,2,829
3.810417565,0,702,4,152,0,16,3,1,9,1,0,1,843
2.350043632,1,705,3,232,4,32,4,0,8,1,0,9,529
2.09582853,1,961,2,109,0,17,1,0,4,0,1,18,965
1.203966364,1,420,1,35,1,23,4,0,2,0,0,18,694
0.985585678,0,424,1,441,2,20,3,0,7,0,0,8,245
3.822079574,5,101,5,23,0,32,4,0,2,0,1,19,90
2.233668974,5,773,0,131,3,15,3,0,1,0,0,4,507
0.729443219,1,90,2,474,2,32,6,1,1,0,1,18,829
0.992799297,1,865,1,274,2,16,1,0,0,1,1,2,113
3.876122039,0,140,5,16,1,31,5,0,6,0,0,10,612
2.317953025,4,88,0,228,2,26,7,0,5,1,0,13,402
1.036294194,3,62,2,229,1,16,2,1,3,1,0,4,479
4.070306128,2,949,4,192,1,15,1,0,4,0,0,17,246
1.623904204,5,657,0,405,1,24,5,0,5,1,0,1,508
2.934572016,5,670,2,410,2,16,6,0,0,0,0,7,278
1.295859796,0,153,3,466,1,19,4,0,0,1,0,1,207
1.360018708,0,915,1,117,2,31,7,0,4,0,1,18,588
2.267912879,2,792,0,401,0,15,3,1,6,1,0,19,426
2.624663321,2,92,5,356,2,28,7,0,0,1,0,2,546
2.659499379,1,258,4,133,1,20,6,0,0,0,1,16,143
2.996696825,2,649,5,179,0,25,6,0,4,1,1,3,540
1.438217501,3,654,0,469,0,21,1,0,7,0,0,1,863
0.3,3,735,1,430,3,34,4,0,3,0,0,2,254
1.159841812,5,525,1,413,1,34,6,0,0,1,0,7,586
4.3644211,3,687,2,266,2,23,7,0,2,1,1,4,294
2.088653886,3,158,5,18,1,17,5,0,3,0,0,7,160
3.944447378,3,608,5,376,4,20,6,0,3,0,1,9,627
2.918135624,1,263,4,289,3,23,2,1,5,1,0,11,923
4.361371607,5,653,2,134,3,20,1,0,8,1,0,11,892
1.667189157,0,742,4,171,1,24,7,0,1,1,0,4,178
3.208548023,5,458,0,45,2,22,7,0,9,1,0,3,199
2.053647652,5,602,0,13,2,34,2,0,1,1,1,17,882
3.093200611,5,820,5,422,1,30,4,0,4,0,0,14,861
2.143111532,2,682,2,96,2,21,5,0,4,1,1,13,234
1.741516957,0,126,3,492,3,32,6,0,2,0,0,2,999
2.935644597,2,144,1,409,3,32,1,1,8,1,0,3,543
1.058187231,1,318,2,273,1,29,6,1,5,0,1,9,571
2.557075603,1,410,2,100,3,20,7,1,8,1,0,12,81
2.013011499,4,579,0,304,0,19,5,0,6,0,0,3,638
1.519832523,4,854,1,67,1,32,3,0,1,1,0,18,567
1.920012488,1,732,2,149,2,22,7,0,9,0,0,7,915
0,1,211,0,181,0,17,5,0,0,0,0,2,186
1.827745751,2,514,0,269,1,30,5,1,7,0,0,5,645
3.609352119,1,872,5,34,1,31,6,0,9,0,0,16,58
4.200475249,0,613,5,207,1,31,5,1,3,0,0,10,80
3.481328426,2,597,2,76,2,26,6,0,6,1,1,6,645
1.325331565,1,999,2,432,3,21,1,0,3,1,0,4,476
1.55031255,2,236,0,127,3,20,7,0,1,0,0,8,501
4.655039334,2,931,5,289,3,16,1,1,6,0,0,9,599
1.476125865,3,809,2,478,2,19,1,0,6,0,0,12,684
2.754295814,4,101,1,15,0,16,2,0,2,1,0,13,600
0.897352755,2,537,0,106,2,17,6,0,2,1,0,2,782
1.998814412,5,580,0,81,2,19,4,0,1,1,0,10,599
3.450522416,2,445,2,426,1,31,7,0,8,1,0,16,514
1.541874465,5,141,2,441,1,33,4,0,2,0,0,18,345
2.25542238,3,700,2,460,3,24,5,0,3,0,1,9,770
0.68956926,1,865,1,389,1,26,2,0,1,0,0,12,280
2.560337327,2,406,0,267,3,32,4,0,6,1,0,12,432
2.848318947,3,781,3,47,1,33,1,0,6,1,1,13,467
1.484076466,0,660,1,305,3,27,3,1,0,0,1,16,920
3.742740397,3,797,1,65,2,22,6,0,2,1,0,8,660
4.803141281,4,768,5,112,1,17,3,0,8,0,0,2,733
0.010066409,4,193,0,112,3,26,4,0,0,0,0,16,816
4.242367246,1,248,3,225,2,18,2,1,6,1,0,13,220
2.904285934,5,864,0,30,3,28,4,1,8,0,0,2,853
3.382468636,1,372,1,124,0,21,1,0,7,0,0,11,967
2.485946153,5,848,2,219,0,27,2,0,0,1,0,4,582
4.058995292,5,381,0,300,5,26,3,1,4,1,0,16,963
4.307317335,5,313,0,212,2,29,6,0,2,1,0,2,480
1.368841632,5,266,2,468,2,16,5,0,5,0,1,13,703
3.268674846,4,750,3,332,4,15,1,0,1,1,1,17,545
3.493684317,4,605,3,197,1,20,7,0,7,1,0,13,333
2.462151747,2,483,0,160,1,15,7,0,4,0,0,1,323
1.983069691,4,852,2,458,2,33,2,0,6,0,0,4,205
5.070312428,1,509,5,200,3,24,5,0,7,0,0,13,979
1.542959231,4,750,0,416,2,28,1,0,2,0,1,3,640
2.035585411,1,552,2,223,2,16,6,0,9,0,1,14,256
0.392896784,0,518,1,388,3,23,6,0,0,1,0,18,837
5.638544931,4,755,5,51,0,17,3,0,9,0,0,14,854
2.706721616,1,831,2,487,1,33,7,0,7,1,1,11,781
1.720738841,5,415,0,457,4,28,2,1,2,0,1,13,469
5.620622759,3,821,4,203,2,30,4,0,7,0,0,16,802
5.085069941,5,962,3,259,6,21,2,1,8,0,0,16,995
3.361400852,2,288,0,90,6,15,2,0,6,1,0,11,484
5.00446557,1,673,2,50,2,19,1,0,4,1,1,1,632
5.052722872,5,630,5,379,1,17,4,1,4,0,0,14,134
6.3223545,4,969,5,29,2,31,3,0,9,1,0,10,451
2.68011371,4,610,2,18,3,28,7,0,1,0,0,7,625
1.982818685,0,872,3,322,0,30,5,0,7,0,0,19,751
1.393833498,3,712,0,133,2,21,3,1,3,1,0,10,920
4.043732747,1,800,5,212,5,23,4,0,1,1,1,3,264
4.631291739,5,898,5,410,0,21,6,0,4,1,0,5,236
2.76209177,3,445,4,87,4,29,5,1,1,0,0,6,663
3.001841946,0,444,1,219,3,34,2,0,7,1,0,16,524
4.634311213,2,676,4,27,3,17,7,1,7,0,1,10,544
2.735098521,3,124,1,245,1,30,5,1,9,1,0,13,847
3.875716538,0,147,5,328,2,32,7,0,9,0,0,17,704
2.276025424,1,432,1,209,2,21,2,0,9,1,1,8,51
0.7,2,672,0,358,1,31,6,0,7,0,0,5,692
2.561927141,4,918,5,465,0,32,4,0,9,0,0,14,827
3.039805302,0,419,5,291,3,17,3,0,6,1,0,15,492
3.185428623,4,334,1,485,2,25,1,1,3,0,0,19,709
1.922948973,2,305,2,465,5,28,5,0,6,0,1,16,891
1.184847815,0,879,1,261,2,31,1,0,6,1,1,10,577
2.600690053,0,358,1,349,0,33,6,0,0,1,0,5,53
2.30964693,2,678,3,248,1,34,7,0,6,0,0,10,329
0.9,1,225,3,465,1,19,1,0,9,0,0,11,105
0.1,0,277,0,471,1,17,5,0,1,0,0,12,777
1.265369261,2,396,0,278,3,30,1,0,6,1,1,18,98
2.507597083,3,667,2,128,0,15,1,1,9,0,0,16,567
3.547491783,4,391,3,497,2,25,1,0,8,0,0,5,58
4.737773667,0,945,4,410,3,24,3,0,3,0,1,12,819
2.099686575,3,288,0,380,2,21,2,0,7,1,0,3,795
0.8,0,661,0,291,1,30,3,0,5,1,0,12,772
1.573014112,1,737,3,399,2,16,6,0,2,0,0,13,321
2.210270517,2,399,3,346,1,22,6,0,6,0,0,14,810
2.024812825,0,504,2,397,0,29,3,0,5,0,0,6,955
3.82166451,2,490,3,354,1,30,6,0,8,0,0,9,353
1.722596658,5,810,1,16,2,17,2,0,2,0,0,4,436
2.563153314,0,637,5,282,1,34,2,0,1,0,0,19,454
2.420892262,1,564,4,262,2,16,6,0,5,1,0,16,349
3.44774223,1,130,5,351,2,29,1,1,8,1,0,8,662
2.581407376,3,410,1,137,2,28,7,0,4,0,0,18,145
1.746137852,1,337,1,383,2,23,3,0,5,0,0,9,815
2.717189605,2,57,5,101,1,18,5,0,1,0,0,5,252
4.742276251,5,136,1,315,2,22,5,0,9,0,0,4,924
1.65084314,1,335,0,393,1,24,1,0,4,1,1,16,546
